MONTH,CPI_adv,CPI_world,CPI_dev,Ghana_NEER,Ghana_official,Ghana_REER,CoteIvoire_NEER,CoteIvoire_official,CoteIvoire_REER,Nigeria_NEER,Nigeria_official,Nigeria_REER,Cameroon_NEER,Cameroon_official,Cameroon_REER,TAVG,TMAX,TMIN,PRCP,ICCO_price
2010-08-01,100.9358988,101.4737593,102.5575355,100.5426564,1.435181818,101.8990432,98.24181676,508.6884545,98.01857366,100.6900152,150.4445455,103.7804009,98.36898605,508.72,98.3774651,78.21722846,84.82843137,72.46875,0.350188679,3071.713636
2010-09-01,101.0525471,101.762849,103.1940904,99.74475429,1.429090909,101.2979328,98.73624769,501.6558636,98.21941792,99.42530967,152.265,101.7230957,98.75644142,502,99.09033634,78.6744186,85.62711864,73.02054795,0.120676692,2874.929545
2010-10-01,101.2825739,102.1367494,103.8578927,97.04584205,1.427380952,98.27434515,101.4822485,472.7783333,101.2494886,96.66253823,151.8790476,99.23952548,101.3881663,471.99,101.471066,80.65271967,88.28484848,73.20560748,0.281359223,2927.456667
2010-11-01,101.3211809,102.4126603,104.6119655,97.4205069,1.437636364,98.68865621,100.5597264,481.9433182,101.0024876,97.84833629,150.5468182,100.4498695,100.5180112,480.17,100.4032081,81.16309013,88.96732026,73.50364964,0.227093023,2910.310455
2010-12-01,101.6066301,102.8010225,105.2076947,97.72734726,1.464173913,99.12784308,98.68649805,496.7113913,99.92996127,98.64461006,152.6678261,100.557697,98.87910545,496.18,98.43516023,82.11740891,90.5625,73.85135135,0.16475,3060.02087
2011-01-01,101.7637918,103.2524343,106.2520137,95.86298573,1.50347619,97.28723267,99.13902102,491.3985238,99.80789031,97.37580147,152.5385714,101.0557774,99.25177336,491,98.87817737,80.96,90.50588235,70.11842105,NA,3164.863
2011-02-01,102.1956747,103.7653726,106.9282766,92.22492919,1.52045,94.48266142,100.4318783,480.89675,100.9634834,96.42120361,152.7785,100.5566928,100.4013972,480.59,100.0103427,81.05555556,89.8,71.4,0.550869565,3472.27
2011-03-01,102.9281962,104.369959,107.2750768,90.89633586,1.525347826,93.55213413,101.7258658,468.6392174,103.0836859,95.1449312,155.0617391,98.86780043,101.5941736,468.57,100.6803109,83.48979592,91.2195122,73.10810811,0.377333333,3392.966957
2011-04-01,103.418494,104.8662743,107.7835173,89.34642973,1.508714286,91.99264367,103.0409518,453.931619,108.3804159,92.91288959,154.6047619,96.95042095,102.9128495,454.21,101.5533451,83.46846847,93.52941176,74.6,0.452142857,3134.367
2011-05-01,103.6685463,105.1942303,108.2684473,90.17214896,1.510090909,93.62258142,102.5674077,458.8061818,104.6728457,92.51898763,155.955,96.83286523,102.5015727,457.16,101.1915068,82.11363636,89.87301587,74.0625,0.159736842,3070.764286
2011-06-01,103.5834284,105.2546377,108.6220849,90.01101827,1.515727273,93.93798903,102.6464498,456.1674091,103.1234881,92.50354638,155.4645455,97.65530045,102.5735668,455.89,101.4219676,80.00595238,87.35802469,73.73134328,0.3,3015.638636
2011-07-01,103.607856,105.4501012,109.1621816,89.90857961,1.513238095,94.08952783,101.7887494,459.7290952,101.8629154,94.08631235,152.4609524,99.85731929,101.8682588,459.86,100.9355837,77.84563758,84.76666667,72.25301205,0.231931818,3167.18381
2011-08-01,103.8390309,105.7907552,109.7234335,89.79515555,1.525652174,94.46513456,102.3938216,458.2720435,102.4339584,93.50067537,153.8378261,100.1987235,102.2814267,457.33,101.3106923,76.89230769,83.31506849,71.32954545,0.166393443,3064.308261
2011-09-01,104.0360581,106.133842,110.3608268,91.26497871,1.559954545,96.17880078,101.2306186,477.8924545,101.1277181,94.0448815,156.6468182,101.4213039,100.8140149,476.37,99.8711026,78.37356322,85.39759036,72.45833333,0.159183673,2873.884091
2011-10-01,104.1032315,106.3828374,110.9761891,90.45701599,1.613904762,94.92817213,101.6331596,478.5401905,101.1981715,95.9115911,160.0380952,100.2037412,100.929185,478.58,99.73112144,79.93406593,87.20833333,72.91803279,0.221515152,2680.043333
2011-11-01,104.0469972,106.4859917,111.4005076,90.1606054,1.621590909,95.00301059,101.1296661,484.8877273,100.6079944,94.80064912,158.7586364,101.3234016,100.444972,483.9,99.19174174,81.4964539,90.71052632,73.51851852,0.2195,2527.426364
2011-12-01,104.0523483,106.607298,111.7554608,90.32374614,1.640590909,95.82092102,99.90635204,499.6229091,99.17241862,94.40346771,162.3345455,100.9396816,99.22627673,497.73,97.88808844,81.61842105,90.81553398,71.29508197,2.146,2196.845238
2012-01-01,104.1922872,107.0138139,112.6991231,88.63652573,1.688636364,93.92930958,98.33998765,508.9067273,97.43166088,94.42101723,161.3318182,104.4592975,97.730699,508.3,96.10002133,81.57276995,91.30708661,71.77083333,0.055714286,2307.62
2012-02-01,104.6283605,107.4031475,112.9942774,84.08688907,1.699190476,89.34389584,99.13413746,496.5161905,98.0137874,93.32336281,158.7209524,104.5831352,98.41559916,496.03,96.98285201,82.08522727,91.43478261,73.55238095,0.307272727,2356.24
2012-03-01,105.2737527,107.9820393,113.4391724,82.96650463,1.743681818,87.8843183,99.36723851,497.4141818,97.77065561,93.94888936,157.6972727,107.0418132,98.6731022,496.9,97.35496835,83.84455959,92.12844037,75.81818182,0.186923077,2359.250455
2012-04-01,105.5794418,108.3302772,113.8731451,80.30080057,1.813666667,85.4598735,99.51987287,498.9451429,97.26561586,94.37738487,157.4733333,107.3735776,98.63723519,498.38,97.44389727,82.7260274,90.34306569,74.83846154,0.213773585,2266.7825
2012-05-01,105.4665884,108.3032073,114.0189269,78.12086749,1.886130435,83.29638182,98.67137875,513.9946957,96.37974639,95.81471032,158.496087,109.4481637,97.5588714,512.91,96.67278861,81.10843373,89.47572816,73.65384615,0.409285714,2313.934348
2012-06-01,105.2519331,108.1946376,114.1241174,77.24819362,1.920190476,82.74486683,98.07966734,523.7048095,96.52639623,96.84836133,162.4009524,109.48157,96.85928822,523.66,95.95803575,78.53608247,84.54716981,72.73770492,0.367083333,2264.209524
2012-07-01,105.1079472,108.2591374,114.6087107,76.21120589,1.951636364,82.24471768,96.69761763,534.4759545,95.56639011,97.07281232,161.34,110.5788043,95.59781307,533.8,94.79969481,77.60150376,83.43589744,71.74193548,0.202115385,2349.818636
2012-08-01,105.5517672,108.7707163,115.2568221,75.40940638,1.94626087,81.97999826,97.03239985,529.4436087,95.95380432,96.73997873,158.7965217,111.9628274,95.92918055,529,94.99409337,76.62433862,83.27868852,70.90082645,0.054693878,2512.26087
2012-09-01,105.8999824,109.2087551,115.8758534,75.05722911,1.9087,82.01454168,98.87703671,510.0108,97.97554298,95.59516058,157.7385,111.753652,97.73483323,510.25,96.3052753,78.06849315,85.44036697,72.58940397,0.15505618,2620.284
2012-10-01,106.0158211,109.4528367,116.3783416,75.42325019,1.886695652,83.23464549,99.29714351,506.7578696,98.64335063,95.21139024,157.2086957,112.2736817,98.13790086,505.59,96.79578123,79.16447368,87.33333333,73.07438017,0.383428571,2463.535652
2012-11-01,105.7222272,109.3752457,116.7359913,75.50144728,1.888636364,83.97452449,98.86200102,512.2093636,98.19467528,95.73743914,157.5304545,113.348312,97.71172679,511.36,96.28707994,81.0375,90,74.25581395,0.316111111,2478.164545
2012-12-01,105.7015833,109.5914705,117.4295008,75.73291932,1.895047619,84.52062949,100.1887301,500.9529048,99.7261414,95.2867899,157.2185714,113.2307302,99.02323775,499.99,97.80937386,81.57407407,89.46153846,73.31818182,NA,2410.3425
2013-01-01,105.6715618,109.9285216,118.5061944,74.9055178,1.903,84.65858101,100.9800639,494.4465652,100.4826361,94.92835084,156.8313043,113.6363746,99.82748697,493.64,98.54000008,82.52136752,92.92307692,71.625,0.12,2275.436364
2013-02-01,106.196193,110.5584407,119.3482662,74.66363474,1.90715,84.61474123,101.5945997,493.0404,100.9215274,95.13546677,157.4455,113.7598915,100.3941004,491.02,98.85978927,83.95333333,94.60344828,74.52702703,0.751333333,2197.704
2013-03-01,106.5487194,110.8344662,119.470144,74.78140518,1.929428571,85.21212251,99.95144329,507.4717619,99.05098893,96.09932834,158.3442857,115.0800014,98.77948685,506,97.42104485,84.02941176,93.05102041,74.77419355,0.345555556,2153.359
2013-04-01,106.5295369,110.9927708,119.986081,73.74954356,1.953136364,84.69827664,100.2501641,504.9181818,99.25436559,95.86895768,158.1659091,115.4016295,98.99619617,503.58,97.56350138,82.93854749,92.47368421,73.984375,0.294893617,2294.488636
2013-05-01,106.6978255,111.1875969,120.2343797,73.23418946,1.988434783,84.64635479,100.2656455,506.5007826,98.70390917,95.9266204,158.02,116.7182998,98.83920402,505.28,97.4178758,81.73648649,88.86956522,72.14814815,1.0596,2345.729091
2013-06-01,106.8144019,111.4707392,120.8531483,72.49535936,2.0092,84.42976992,102.0084797,497.88655,100.2509482,96.2065166,160.1265,115.8629395,100.225673,497.36,98.59177149,79.78571429,86.43478261,73.75,0.157222222,2283.5835
2013-07-01,106.8653298,111.7396004,121.5611398,72.72443407,2.050173913,85.34444212,101.8505094,502.1511304,99.96143007,96.78664485,161.103913,116.3467033,100.0568346,501.49,98.12264849,77.45283019,84.15,72.56862745,0.106875,2308.52913
2013-08-01,107.0341134,112.0655329,122.2037236,72.53753833,2.115454545,85.67187697,103.3522978,493.4648182,101.5234952,96.85082763,160.9736364,116.0853727,101.4202685,492.85,99.35077209,76.92857143,82.94594595,71.85714286,0.013333333,2483.607273
2013-09-01,107.1751735,112.4448058,123.0629895,72.21988911,2.175809524,85.93039811,103.5366357,492.5124286,101.9647371,96.60797068,161.9204762,115.4517657,101.5377099,491.43,99.45845882,78.24444444,84.49019608,72.54545455,0.185,2616.051429
2013-10-01,107.0618512,112.6277579,123.8429275,71.20091836,2.192521739,86.09755153,104.5177223,482.4135652,102.6909443,95.52891397,159.9895652,116.2395946,102.4675683,481.08,100.5465214,79.66013072,86.76923077,72.94736842,0.313478261,2730.696957
2013-11-01,106.9689001,112.7807808,124.4915823,69.65901889,2.250809524,84.96822585,104.263953,487.3080952,101.7524916,96.13714717,158.842381,118.6209198,102.0819037,486.15,100.1407525,81.2173913,90.33333333,73.44444444,0.374166667,2755.173333
2013-12-01,107.0981034,112.9889627,124.858904,67.82116008,2.328272727,83.53173504,105.6191211,479.9965,102.6888832,95.8051329,159.1740909,118.5827202,103.1786689,478.67,101.0593708,80.42592593,89.66666667,69.05555556,0.06,2824.537619
2014-01-01,107.0294677,113.2645539,125.8281043,62.79016859,2.383695652,78.52258591,105.7284967,483.3519565,102.4398952,96.17981155,160.246087,118.7919267,103.0137403,481.96,100.7129602,81.02631579,NA,71.73333333,0.566,2819.429091
2014-02-01,107.3548951,113.7041226,126.4976651,58.88601244,2.50135,74.31820847,106.3027929,481.84535,102.7489972,96.29713182,163.994,116.3865225,103.3243309,480.26,100.991268,81.86086957,93.10526316,73.33333333,0.355,2994.364
2014-03-01,107.8191215,114.2037164,127.0685236,55.36781463,2.608809524,70.46295226,107.1363172,475.8054286,103.3154856,95.94912241,164.6857143,116.8039533,104.0056249,474.56,101.5033984,82.34408602,93.16666667,74.55882353,0.195,3041.666667
2014-04-01,108.3427741,114.7914571,127.7853999,51.06370013,2.767136364,65.66962038,107.0608318,476.2875909,102.9483354,95.84108831,162.1586364,119.3975227,103.7762829,474.9,100.8274321,82.88034188,91.20930233,74.25,0.309583333,3050.613333
2014-05-01,108.5430812,115.1595056,128.4914435,49.29896585,2.918340909,63.85390616,106.5197255,479.0663182,102.8337227,95.68478404,161.8840909,120.4056073,103.2305022,477.68,100.5741062,81.81165919,88.97938144,74.27819549,0.244444444,3029.994762
2014-06-01,108.6413422,115.433064,129.1182221,47.67783253,3.146714286,62.41519761,105.9888522,483.303619,101.9061875,95.98092958,163.0371429,120.7194857,102.6429016,482.59,99.40212006,80.02068966,87.23684211,73.96666667,0.536666667,3174.327619
2014-07-01,108.5769877,115.6896592,130.0215231,47.26419429,3.464608696,62.54690577,105.7314666,486.3972609,101.9413006,96.1565482,162.2095652,121.644433,102.4849832,484.49,101.135459,78.16666667,83.76851852,73.03191489,0.187580645,3196.040435
2014-08-01,108.5847598,115.9235419,130.7110135,46.06456814,3.816238095,61.73297201,105.039729,494.6172857,101.3681735,96.77481233,161.977619,122.6623333,101.6007551,492.6,100.0578723,77.0861244,83.19379845,71.80991736,0.261216216,3270.269048
2014-09-01,108.6624922,116.249262,131.5364229,45.7243199,3.541181818,62.09465037,103.4503725,509.8075,99.37454105,97.80432889,162.9872727,123.2935623,99.96107765,508.44,98.51554136,77.90607735,84.78217822,73,0.233783784,3220.791364
2014-10-01,108.5311511,116.4492817,132.4041266,46.2018252,3.223956522,63.83409629,102.8345217,519.1641304,98.99171243,98.60977356,164.806087,123.2436509,99.20365961,517.61,97.5337939,79.44559585,87.15929204,73.33571429,0.243979592,3100.826957
2014-11-01,108.1758354,116.4281736,133.0564641,46.60812667,3.20885,65.18682079,102.4991204,527.71075,98.67153429,97.88399634,171.9955,120.153948,98.6878503,525.94,97.62712784,80.47972973,89.15789474,73.43037975,0.164,2909.091
2014-12-01,107.8707777,116.5513046,134.0424164,47.0589976,3.208521739,66.55845576,102.8993686,534.8903478,98.67661946,93.18031085,182.0673913,115.7348933,98.72017018,531.94,97.72661386,81.47560976,89.74468085,73.45454545,0.19952381,2957.66
2015-01-01,107.287832,116.6842878,135.6208197,47.38268136,3.277545455,67.94377698,99.46975104,566.1145,95.84586641,94.53894638,186.12,116.1457516,95.40000182,564.44,94.59914458,81.84615385,90.39130435,72.31506849,0.201428571,2921.053333
2015-02-01,107.6668142,117.4411785,137.1404812,44.61434799,3.42965,64.58111886,98.81658462,580.2903,94.65215746,95.59926156,198.409,109.194149,94.29294726,577.95,93.58521456,82.99047619,96.33333333,74.99130435,0.284545455,2946.825
2015-03-01,108.1985939,118.1523112,138.2135149,42.28576347,3.632545455,61.72505612,96.80137141,609.0344545,92.71237492,83.60230161,199.3590909,111.0798745,92.34002807,605.26,91.53295594,83.6196319,92.75714286,74.51515152,0.421041667,2882.232273
2015-04-01,108.4849152,118.7060305,139.3069448,41.08820574,3.831863636,60.66780467,96.13621175,609.0914091,91.39812256,83.39818004,198.9586364,111.6121727,91.72424506,608.53,91.02679581,83.74054054,92.27173913,74.83516484,0.305,2868.274762
2015-05-01,108.8605435,119.3767969,140.573394,39.12775628,3.957761905,58.27826008,98.25892311,589.3717143,93.52391133,82.6253884,198.8564286,112.245026,93.56914804,588.33,92.79755637,82.37378641,90.36144578,74.55813953,0.290793651,3095.998
2015-06-01,108.9874669,119.998947,142.1952204,36.14817221,4.276227273,54.46910517,99.54472652,585.7407273,94.76059083,82.8923227,198.7918182,113.1975873,94.24766786,584.99,93.52894508,79.29861111,85.86206897,73.16161616,0.447014925,3239.021364
2015-07-01,108.9063616,120.6364007,144.2832537,45.64361244,3.642847826,70.04423232,98.48472059,597.3342609,93.57292031,83.46954364,198.82,114.6176433,93.35091796,596.55,92.62862728,78.31168831,84.6,72.84337349,0.274,3325.960435
2015-08-01,108.862966,121.4326379,146.774471,40.87221432,4.057757576,63.0128289,101.0642023,587.7659957,96.11495446,84.8579369,198.8805195,116.6170638,95.58507316,588.88,94.40090917,77.76404494,84.17475728,72.58035714,0.07375,3153.049524
2015-09-01,108.7679236,122.2073001,149.3048343,43.3680623,3.904231405,67.75596443,102.40877,582.8974587,96.58805159,85.60371967,199.0881405,118.0492475,96.75029296,584.57,95.73734179,78.828125,85.80327869,73.10126582,0.115862069,3278.455
2015-10-01,108.8176506,123.1684621,152.1058955,42.4295131,3.794,67.4336202,102.2588705,587.4127273,96.39470809,85.16848465,199.0981818,117.7690664,96.46654081,583.85,95.49104632,80.4516129,89,NA,NA,3198.301818
2015-11-01,108.5609212,123.9780999,155.0682859,43.05874996,3.8165,69.27448705,99.5420833,614.2635476,94.02612717,86.28459816,199.0152381,120.4661981,93.99830848,610.99,92.85447117,82.79591837,91.64285714,75.45454545,0.051666667,3360.840476
2015-12-01,108.4104807,124.7892616,157.7927061,43.25431426,3.815695652,70.41407964,101.0482712,602.9108696,95.4869832,86.88602745,199.0904348,122.1564896,95.43665114,603.06,94.31150054,81.48275862,91.8,71.17931034,1.97,3345.650909
2016-01-01,108.0881498,125.6918571,161.1681851,43.42094243,3.89147619,72.60774862,102.2981044,605.5508095,95.99444625,88.18277163,199.0914286,125.2883345,96.33061596,604.03,95.40459932,83.21596244,93.22727273,73.03731343,0.021111111,2952.42
2016-02-01,108.2371305,126.9500347,164.6653682,42.60365338,3.956428571,71.66113965,103.8892171,590.810881,97.61237818,87.62223575,198.98,126.5634507,97.30763938,591.33,96.05358781,86.02614379,96.28,76.22580645,0.083333333,2916.365714
2016-03-01,108.6903798,128.4315406,168.2223218,42.53968576,3.85073913,72.51277575,103.1576868,590.1488,96.75819236,86.8963346,199.0765217,128.198587,96.73215371,590.97,95.32448429,84.86163522,94.70769231,75.48913043,0.315098039,3073.518182
2016-04-01,108.9927764,130.4519099,173.710522,42.32709236,3.829904762,72.62541209,103.9745673,579.4487429,97.7885872,85.81831855,199.0059524,129.0551805,97.48080358,578.49,95.85327606,84.64880952,92.8452381,76.51162791,0.2135,3078.495238
2016-05-01,109.3331862,133.2589712,181.4967185,42.67655694,3.844386364,73.93888258,104.2850652,582.7308182,98.35256244,86.31267562,198.9956818,134.036588,97.7611377,579.92,96.29502897,82.00909091,90.12592593,75.29054054,0.366630435,3098.658571
2016-06-01,109.540142,136.6043711,191.1774458,42.24735294,3.919818182,73.79392716,104.0665092,586.4160909,96.6428333,73.72580685,233.0409091,119.1720991,97.86246252,584.17,95.81092055,79.60337553,86.5030303,73.09448819,0.337352941,3122.516818
2016-07-01,109.4089786,138.3637078,196.7531257,42.17453632,3.944904762,74.06856447,103.4869305,597.5749048,95.50923229,58.49861281,292.192619,92.59774214,97.84060922,592.63,95.65578021,78.36328125,84.51412429,72.95833333,0.252421053,3049.975238
2016-08-01,109.4835202,139.9470004,201.382028,41.81755865,3.953586957,73.84181592,104.0862292,590.444587,95.28488337,55.22555735,321.0271739,84.62990609,98.39965787,585.06,96.21275272,77.50179211,83.68023256,72.41573034,0.1123,3033.183043
2016-09-01,109.637473,142.239677,207.9919689,41.75975568,3.955568182,74.56900433,104.2840615,590.7913636,95.47760561,56.16064741,315.7784091,85.41643341,98.53182241,585.04,96.10829618,78.86821705,85.66666667,73.2994012,0.292,2881.187273
2016-10-01,109.8768192,144.4693024,214.2391533,42.15071247,3.979705628,75.66335691,103.5738943,599.4249199,94.56217274,56.85916562,314.3631602,91.09565048,98.08386079,594.92,95.35811313,80.63178295,88.55384615,73.99310345,0.239642857,2711.349524
2016-11-01,109.742965,147.5458989,223.7966216,42.84713287,4.065394628,77.61093226,103.309605,612.3591219,94.21803685,57.66318665,315.1288017,93.84869318,98.03975169,607.43,95.19300509,82.73706897,91.55900621,74.65714286,0.159649123,2500.479091
2016-12-01,109.9048416,152.1840663,237.4707946,42.16680227,4.243579545,77.21576611,102.382445,623.5696023,92.74601527,58.41112488,315.4465909,95.78010045,97.386221,622.18,94.37539511,81.49253731,90.70114943,73.35869565,0.095,2287.801905
2017-01-01,110.048661,152.7972743,239.4793252,40.6199919,4.293238636,74.93182747,102.7788587,619.7429886,93.51827691,58.28005005,314.1459091,96.15720273,97.68226934,617.99,94.36587681,82.56730769,92.55223881,72.90977444,0.28625,2195.854286
2017-02-01,110.3547362,153.2246959,240.1554316,39.0568426,4.462375,72.88104137,102.4381629,618.309475,93.61936876,57.83045946,313.764,96.08537775,97.32959553,616.35,94.20043641,84.26086957,94.10810811,75.40559441,0.267666667,2034.0815
2017-03-01,110.5373617,153.505104,240.6629046,38.06003223,4.531847826,71.58147823,102.7639313,615.8561087,92.92282714,57.58023042,314.7426087,98.04812696,97.66047329,613.92,94.33534407,83.69491525,93.92592593,75.5952381,0.339672131,2057.800435
2017-04-01,110.9168152,153.9842401,241.2929887,40.55453726,4.209875,76.96597412,102.5859902,614.552325,92.8523097,57.41466589,311.465,99.2946475,97.68641621,611.75,94.33769226,83.45606695,92.45604396,75.3853211,0.240178571,1961.157368
2017-05-01,110.980469,154.1211115,241.6303353,39.77086456,4.288695652,75.81004238,104.6552596,595.4992174,94.87011989,57.05700317,317.3193478,98.93910587,99.54562506,593.22,96.08098589,82.15234375,90.54385965,74.65034965,0.434901961,1983.485
2017-06-01,111.008404,154.1995498,241.8537099,38.55548461,4.390454545,73.81842193,105.4871256,585.7164545,96.03871321,56.57455866,322.4875,99.77413545,100.0799356,584.14,96.43011202,80.1173913,87.23026316,74.17763158,0.397985612,1998.247727
2017-07-01,110.9560274,154.3454729,242.6362437,37.88856341,4.397666667,72.89552044,107.0561605,573.5844048,96.23544949,56.11407552,321.2030952,100.6697967,101.4321481,569.85,97.66803539,78.43902439,84.28358209,73.10625,0.290102041,1988.579524
2017-08-01,111.2348686,154.7620227,243.3635532,37.22046173,4.428391304,71.94101008,108.47207,560.4567826,97.20709976,55.47009706,358.9265217,100.1769817,102.445594,555.58,98.64713148,77.24892704,82.76397516,72.21212121,0.09258427,1988.556957
2017-09-01,111.5479701,155.2041003,244.0750421,36.73967883,4.421857143,70.76652649,108.6862452,559.8761667,97.4101555,54.92146129,357.4728571,98.18691833,102.4199526,550.55,98.50370698,78.57939914,85.36305732,72.93835616,0.170543478,1998.297619
2017-10-01,111.5705864,155.4832101,245.1399356,37.30548181,4.391522727,71.46702262,108.3165496,573.1547955,96.61328418,55.51272941,358.1397727,99.17072636,102.1591077,557.98,98.06448138,80.97297297,89.06024096,73.84126984,0.250265487,2097.054545
2017-11-01,111.6014916,155.7403422,246.0855616,37.26949405,4.506159091,72.28312792,108.4199029,576.4217955,95.85455957,55.54515957,358.7379545,100.3610684,102.2804339,558.83,97.90063157,81.21621622,90.00961538,73.70212766,0.165714286,2127.900909
2017-12-01,111.7376813,156.0417656,246.8425162,36.86608457,4.493612245,72.01536813,108.6956571,573.0486395,96.18596194,55.08616171,360.0455782,100.2933886,102.4709044,554.2,97.83620682,81.56870229,90.11917098,73.49704142,0.223225806,1917.6835
2018-01-01,111.8528761,156.4730627,248.2058293,35.94294339,4.50402795,66.3552444,110.4262373,553.0465553,97.64945559,53.96670476,360.0328199,98.80093783,103.1183232,537.69,98.3313684,82.11787072,91.68,72.09302326,0.748333333,1951.968182
2018-02-01,112.2227269,157.0541043,249.2875281,35.62717672,4.466525,66.08132004,111.4684146,549.61604,98.22163072,53.42736845,360.22565,98.51340325,103.3113039,531.23,98.3251319,84.76293103,94.67455621,76.43478261,0.283846154,2122.799
2018-03-01,112.4845276,157.2145038,249.0244751,35.73811155,4.424431818,66.31381556,111.6450808,550.4203561,98.64936846,53.52222642,360.0435606,99.44214727,103.3916216,531.73,98.30455107,83.21969697,92.48888889,75.4556213,0.212957746,2503.950952
2018-04-01,112.8147298,157.6459092,249.6320628,35.91604203,4.437809524,66.58889013,111.6107722,550.990746,98.21734667,53.66997516,359.930873,100.562801,103.2623614,534.33,98.10910347,83.34801762,91.48850575,75.51677852,0.266607143,2624.735714
2018-05-01,113.2399356,158.1611638,250.2492487,36.6542861,4.555021739,68.02680585,110.2368957,567.2613913,95.95438154,54.77785429,361.2060145,103.717155,101.8269626,555.32,96.63117107,80.89243028,88.6954023,74.05487805,0.488703704,2659.936818
2018-06-01,113.3468999,158.5825646,251.6012285,36.69149748,4.710404762,68.10305956,110.3116023,574.7675238,96.0232434,55.42110603,361.2238095,104.9906929,101.8456333,561.69,96.47156279,79.492,87.05806452,73.36206897,0.276821705,2410.759524
2018-07-01,113.4150545,158.8793053,252.5781198,35.78135423,4.758795455,66.47785889,111.5528648,571.6634318,97.26455004,56.44636312,361.5497727,109.4067718,103.3150074,561.33,97.71872362,78.29257642,84.68421053,73.5,0.248018868,2357.047273
2018-08-01,113.6741831,159.3824489,253.7298176,35.87815727,4.771086957,67.06788877,111.880419,578.5249348,98.06419011,57.31978323,362.2754348,111.9977539,103.759166,567.98,97.78956582,78.19354839,85.09090909,72.48780488,0.250163934,2171.61
2018-09-01,113.7752262,159.9120462,255.5459615,35.72724146,4.8415,67.2606504,113.4881765,578.761175,98.84150995,57.48149151,362.69575,112.760242,104.8477267,562.63,99.02319421,78.56684492,85.79032258,73.51162791,0.243333333,2195.088
2018-10-01,113.995164,160.3999969,256.7731958,35.57952695,4.873130435,66.92206127,112.7190988,585.1239783,97.98200665,57.84110656,363.3819565,113.9916728,104.0689725,571.19,98.44185065,80.20183486,88.05833333,73.74522293,0.262982456,2134.200435
2018-11-01,113.6879438,160.0770641,256.5295514,35.59862502,4.850340909,67.33270154,111.9354898,595.4082045,97.02172549,57.76599325,363.5068182,115.0497711,103.171353,577.08,97.87169595,82.29787234,90.80916031,74.6031746,0.233773585,2185.036364
2018-12-01,113.475113,159.8706006,256.4315036,35.36097274,4.917880952,67.45856948,111.9380961,581.0159784,97.35297123,57.52547806,364.1235714,115.5056519,103.015653,576.2,98.01955615,83.13537118,91.64848485,73.86614173,0.117272727,2208.406
2019-01-01,113.2965651,159.938907,257.3395228,NA,4.942543478,NA,NA,587.2653458,NA,57.6010629,362.6832609,115.2792737,NA,574.57,NA,84.152,93.25280899,74.84444444,0.150555556,2263.335909
2019-02-01,113.6883465,160.5876962,258.6218789,NA,5.293925,NA,NA,593.1781,NA,57.42018773,360.87325,115.668475,NA,577.88,NA,84.524,93.58730159,75.86184211,0.441515152,2255.803
2019-03-01,114.1634289,161.163269,259.311061,NA,5.510785714,NA,NA,589.9804048,NA,57.46420554,359.7921429,116.1662871,NA,580.37,NA,84.17518248,93.95522388,75.52023121,0.2172,2200.485714
2019-04-01,114.7305672,161.9183348,260.4124621,NA,5.223795455,NA,NA,595.4680227,NA,57.51792768,359.9463636,117.1681386,NA,583.68,NA,83.85815603,92.74444444,75.96097561,0.363271028,2331.131429
2019-05-01,114.9109493,162.2571579,261.1673443,NA,5.275717391,NA,NA,590.9005,NA,58.15986518,360.2232609,119.8137004,NA,586.48,NA,81.98305085,90.72906404,75.16176471,0.339761905,2315.076364
2019-06-01,114.9225158,162.2941776,261.2784574,NA,5.425725,NA,NA,581.840725,NA,58.54578843,360.204,120.5197995,NA,580.83,NA,79.94672131,86.91891892,74.48387097,0.334855072,2407.73
2019-07-01,115.0156693,162.6453672,262.3908237,NA,5.407115942,NA,NA,586.2323043,NA,57.72450646,360.458913,121.4737107,NA,584.72,NA,78.69536424,84.95945946,73.72820513,0.153119266,2416.53087
2019-08-01,115.1203074,162.9685902,263.348128,NA,5.459878788,NA,NA,590.3435909,NA,58.7303317,362.0195455,124.578875,NA,589.56,NA,78.08143322,84.68312757,72.81526104,0.075890411,2194.697273
2019-09-01,115.120864,163.2131351,264.3488772,NA,5.501904762,NA,NA,597.4420714,NA,58.96337089,361.5578571,125.8433064,NA,596.11,NA,78.87096774,86.23684211,73.69005848,0.2499375,2304.40381
2019-10-01,115.3292479,163.779441,265.9380261,NA,5.484065217,NA,NA,594.8092609,NA,58.65818146,361.6373913,125.8633593,NA,593.49,NA,79.38410596,87.36601307,73.47593583,0.369148936,2435.271739
2019-11-01,115.2358334,163.9628092,267.0184238,NA,5.580904762,NA,NA,594.0407619,NA,58.40962998,361.7371429,126.3970464,NA,593.58,NA,82.24642857,91.26973684,74.5,0.198181818,2519.663333
2019-12-01,115.3089756,164.310601,268.1872367,NA,5.767318182,NA,NA,591.3400985,NA,58.18339886,362.1769697,126.671722,NA,590.24,NA,82.80408163,92.63225806,74.36125654,0.250833333,2444.70619
2020-01-01,115.3228487,164.7639776,269.9974251,NA,5.65373913,NA,NA,591.682471,NA,58.67557221,362.3992029,126.9981772,NA,590.93,NA,82.80633803,93.71144279,72.45673077,0.140909091,2603.073182
2020-02-01,115.5339899,165.1485594,270.8317533,NA,5.389875,NA,NA,602.28075,NA,59.11950951,363.01325,129.1618198,NA,601.52,NA,85.81775701,95.97126437,76.33552632,NA,2716.2105
